,id,m_id,auto_brand_en,auto_brand_id,auto_gas_size,auto_make_date,auto_mileage_num,auto_price,auto_price_tag,auto_price_type,auto_title_all,item_post_date,item_renew_date,is_new,item_show_num,photo,photoList,rank,score,new_item_show_num,item_kind_name,item_kind_name_en,item_model_name_en,photoNum,is_check,is_vip,is_red,is_realPrice,is_seven,extra_tag,survey_report,organi,top_dealer_item,is_mobile,auto_address,auto_tab_name,auto_year_type,is_audi,is_auction,video_url,org_icon,is_original,adPromotion,ad_featured_pc,sort.mIsTop,sort.isVip,sort.isShow,sort.autoPriceType,sort.priceOrder,sort.checkCarStatus,car_color,car_driveMode,car_fuel,car_door,car_seat,car_license,verified,dealer_name,seller_role,dealer_address,胎壓偵測,動態穩定系統,防盜系統,keyless免鑰系統,循跡系統,中控鎖,剎車輔助系統,兒童安全椅固定裝置,ABS防鎖死,安全氣囊,定速系統,LED頭燈,倒車顯影系統,衛星導航,多功能方向盤,倒車雷達,恆溫空調,自動停車系統,電動天窗,真皮/皮革座椅
63,2786334,246327,Toyota,46,1.5L,<b>2009</b>年,<b>10.0</b>萬km,13.8,<b>13.8</b>萬,3,2009年 VIOS,2021-06-10 13:20:49,<font>2小時內更新</font>,,349,https://p1.8891.com.tw/2021/06/10/1623301497751093_220_165.jpg,https://p1.8891.com.tw/2021/06/10/1623301497751093_300_225.jpg,64,,349.0,Vios,Vios,,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,新北市,自排,2009,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,白色,2WD,汽油,4門,5座,2009年10月領牌,0,楊先生,車商賣家,新北市新店區安康路2段287號,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
64,2767961,688801,Mercedes-Benz,27,2.0L,<b>2019</b>年,<b>5421</b>km,179.8,<b>179.8</b>萬,3,【滿吉國際】C300 天窗 免鑰匙 盲點偵測 電熱椅 倒車顯影 僅跑五千,2021-05-21 19:49:34,<font>2小時內更新</font>,,"<span class=""Red"">1628</span>",https://p1.8891.com.tw/2021/06/02/1622625930062811_220_165.jpg,https://p1.8891.com.tw/2021/06/02/1622625930062811_300_225.jpg,65,,1628.0,C-Class Sedan,C-Class Sedan,C300,15.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,新北市,手自排,2019,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,白色,2WD,汽油,4門,5座,未領牌,0,滿吉國際股份有限公司,滿吉國際股份有限公司,新北市新店區中興路二段196號,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
65,2768034,688801,Toyota,46,2.5L,<b>2021</b>年,<b>171</b>km,253.8,<b>253.8</b>萬,3,【滿吉國際】LTD 限量版七人座 自動跟車系統 舒適座椅 天窗 盲點,2021-05-21 19:52:17,<font>2小時內更新</font>,,"<span class=""Red"">2512</span>",https://p2.8891.com.tw/2021/05/21/1621593703405412_220_165.jpg,https://p2.8891.com.tw/2021/05/21/1621593703405412_300_225.jpg,66,,2512.0,Sienna,Sienna,,12.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,新北市,手自排,2021,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,黑色,2WD,油電複合,5門,7座,未領牌,0,滿吉國際股份有限公司,滿吉國際股份有限公司,新北市新店區中興路二段196號,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
66,2767844,688801,BMW,6,3.0L,<b>2017</b>年,<b>5.6</b>萬km,288.8,<b>288.8</b>萬,3,【滿吉國際】Competition競技版 x 左3右6 x 陶瓷煞車 x H/K,2021-05-21 19:47:50,<font>2小時內更新</font>,,"<span class=""Red"">3748</span>",https://p1.8891.com.tw/2021/05/23/1621749945830889_220_165.jpg,https://p1.8891.com.tw/2021/05/23/1621749945830889_300_225.jpg,67,,3748.0,M4,M4,Coupe,8.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,256.0,0.0,0.0,新北市,手自排,2017,False,False,https://video.8891.com.tw/warehouse/car-video/688801/transcode/202106171200000103_480p.mp4,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,白色,2WD,汽油,2門,4座,未領牌,1,滿吉國際股份有限公司,滿吉國際股份有限公司,新北市新店區中興路二段196號,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
67,2768037,688801,Toyota,46,2.5L,<b>2021</b>年,<b>152</b>km,195.8,<b>195.8</b>萬,3,【滿吉國際】 LE 菁英版 八人座 ACC跟車系統 盲點 倒車安全與舒適內外兼備,2021-05-21 19:54:04,<font>2小時內更新</font>,,"<span class=""Red"">2449</span>",https://p2.8891.com.tw/2021/06/24/1624526149602086_220_165.jpg,https://p2.8891.com.tw/2021/06/24/1624526149602086_300_225.jpg,68,,2449.0,Sienna,Sienna,,20.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,新北市,手自排,2021,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,白色,2WD,油電複合,5門,5座,未領牌,0,滿吉國際股份有限公司,滿吉國際股份有限公司,新北市新店區中興路二段196號,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
68,2767988,688801,Toyota,46,2.5L,<b>2021</b>年,<b>138</b>km,195.8,<b>195.8</b>萬,3,【滿吉國際】LE 菁英版 八人座 ACC跟車系統 盲點 倒車顯影 熱門車款,2021-05-21 19:50:56,<font>2小時內更新</font>,,"<span class=""Red"">2124</span>",https://p2.8891.com.tw/2021/06/24/1624526281412384_220_165.jpg,https://p2.8891.com.tw/2021/06/24/1624526281412384_300_225.jpg,69,,2124.0,Sienna,Sienna,,20.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,新北市,手自排,2021,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,白色,2WD,油電複合,5門,8座,未領牌,0,滿吉國際股份有限公司,滿吉國際股份有限公司,新北市新店區中興路二段196號,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
69,2791747,707665,Porsche,35,2.0L,<b>2020</b>年,<b>3700</b>km,0.0,<b>電洽</b>,3,永業總代理 718 CAYMAN 邁阿密藍，19吋，跑計，跑排，Car Play,2021-06-16 11:53:06,<font>2小時內更新</font>,,897,https://p1.8891.com.tw/2021/06/16/1623815134337663_220_165.jpg,https://p1.8891.com.tw/2021/06/16/1623815134337663_300_225.jpg,70,,897.0,718 Cayman,718 Cayman,,15.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,台北市,自手排,2020,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,藍色,2WD,汽油,2門,2座,2020年08月領牌,0,許先生,代理人賣家,台北市中山區,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1
70,2809240,312221,Mazda,29,2.0L,<b>2010</b>年,<b>8.5</b>萬km,20.5,<b>20.5</b>萬,3,17吋DG鋁圈輕量化 里程保證 0元頭期款 可全額貸款 信用空白瑕疵皆可辦理,2021-07-03 16:39:23,<font>2小時內更新</font>,1.0,50,https://p2.8891.com.tw/2021/07/03/1625301113561772_220_165.jpg,https://p2.8891.com.tw/2021/07/03/1625301113561772_300_225.jpg,71,,50.0,3,3,,16.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,台中市,手自排,2011,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,黑色,2WD,汽油,4門,5座,2010年01月領牌,0,三民汽車,三民汽車,台中市北區三民路三段373號,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1
71,2806775,312221,Mercedes-Benz,27,2.0L,<b>2014</b>年,<b>10.6</b>萬km,100.8,<b>100.8</b>萬,3,AMG空力套件&amp;內裝套件 AMG卡鉗 VEEMANN19吋鋁圈 可全額貸款,2021-07-01 12:10:39,<font>2小時內更新</font>,1.0,413,https://p2.8891.com.tw/2021/07/01/1625112007768174_220_165.jpg,https://p2.8891.com.tw/2021/07/01/1625112007768174_300_225.jpg,72,,413.0,C-Class Sedan,C-Class Sedan,AMG C250,20.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,台中市,手自排,2015,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,白色,2WD,汽油,4門,5座,2015年06月領牌,0,三民汽車,三民汽車,台中市北區三民路三段373號,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
72,2802864,312221,Volkswagen,47,2.0L,<b>2017</b>年,<b>5.9</b>萬km,95.8,<b>95.8</b>萬,3,GTI 7.5代 原廠保固中 全新VVS閥門排氣管 里程保證 可全額貸款,2021-06-27 13:04:05,<font>2小時內更新</font>,,"<span class=""Red"">1022</span>",https://p2.8891.com.tw/2021/06/27/1624770226935866_220_165.jpg,https://p2.8891.com.tw/2021/06/27/1624770226935866_300_225.jpg,73,,1022.0,Golf GTI,Golf GTI,,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,台中市,手自排,2018,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,白色,2WD,汽油,5門,5座,2017年09月領牌,0,三民汽車,三民汽車,台中市北區三民路三段373號,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
73,2767963,688801,Mercedes-Benz,27,3.0L,<b>2018</b>年,<b>4.9</b>萬km,278.8,<b>278.8</b>萬,3,【滿吉國際】AMG E43 珍珠白 P20 &amp; P3套件 天窗 多光束頭燈 柏林,2021-05-21 19:49:14,<font>2小時內更新</font>,,"<span class=""Red"">4754</span>",https://p1.8891.com.tw/2021/05/26/1622021477659545_220_165.jpg,https://p1.8891.com.tw/2021/05/26/1622021477659545_300_225.jpg,74,,4754.0,E-Class Sedan,E-Class Sedan,AMG E43,15.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,新北市,手自排,2018,False,False,,[],0.0,[],7487.0,0.0,1.0,1.0,3.0,0.0,0.0,白色,4WD,汽油,4門,5座,未領牌,0,滿吉國際股份有限公司,滿吉國際股份有限公司,新北市新店區中興路二段196號,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74,2785399,312221,Honda,16,1.8L,<b>2011</b>年,<b>11.3</b>萬km,26.5,<b>26.5</b>萬,3,RR空力套件 里程保證  0元頭期款 可全額貸款 超額貸款 信用空白瑕疵皆可,2021-06-09 14:43:24,<font>2小時內更新</font>,,956,https://p2.8891.com.tw/2021/06/09/1623220947776380_220_165.jpg,https://p2.8891.com.tw/2021/06/09/1623220947776380_300_225.jpg,75,,956.0,Civic,Civic,,18.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,台中市,手自排,2012,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,灰色,2WD,汽油,4門,5座,2011年03月領牌,0,三民汽車,三民汽車,台中市北區三民路三段373號,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1
75,2768062,688801,Toyota,46,2.5L,<b>2021</b>年,<b>133</b>km,258.8,<b>258.8</b>萬,3,【滿吉國際】LTD 限量版 七人座  自動跟車系統 盲點 後座影音套件,2021-05-21 19:54:49,<font>2小時內更新</font>,,"<span class=""Red"">2750</span>",https://p1.8891.com.tw/2021/05/21/1621594396592325_220_165.jpg,https://p1.8891.com.tw/2021/05/21/1621594396592325_300_225.jpg,76,,2750.0,Sienna,Sienna,,15.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,新北市,手自排,2021,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,白色,2WD,油電複合,5門,7座,未領牌,0,滿吉國際股份有限公司,滿吉國際股份有限公司,新北市新店區中興路二段196號,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
76,2767942,688801,Mercedes-Benz,27,2.0L,<b>2018</b>年,<b>3.4</b>萬km,190.8,<b>190.8</b>萬,3,【滿吉國際】E300 AMG 夜色套件 全景 盲點 倒顯 頂級 最佳房車,2021-05-21 19:49:47,<font>2小時內更新</font>,,"<span class=""Red"">2866</span>",https://p2.8891.com.tw/2021/05/31/1/1622429268329846_220_165.jpg,https://p2.8891.com.tw/2021/05/31/1/1622429268329846_300_225.jpg,77,,2866.0,E-Class Sedan,E-Class Sedan,E300,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,新北市,手自排,2018,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,黑色,2WD,汽油,4門,5座,未領牌,0,滿吉國際股份有限公司,滿吉國際股份有限公司,新北市新店區中興路二段196號,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77,2768059,688801,Toyota,46,2.5L,<b>2021</b>年,<b>154</b>km,258.8,<b>258.8</b>萬,3,【滿吉國際】LTD 科技灰 限量版七人座 ACC 豪華座艙 影音套件,2021-05-21 19:55:00,<font>2小時內更新</font>,,"<span class=""Red"">2496</span>",https://p1.8891.com.tw/2021/05/21/1621594242427977_220_165.jpg,https://p1.8891.com.tw/2021/05/21/1621594242427977_300_225.jpg,78,,2496.0,Sienna,Sienna,,12.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,新北市,手自排,2021,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,灰色,2WD,油電複合,5門,7座,未領牌,0,滿吉國際股份有限公司,滿吉國際股份有限公司,新北市新店區中興路二段196號,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
78,2768020,688801,Toyota,46,2.5L,<b>2021</b>年,<b>133</b>km,195.8,<b>195.8</b>萬,3,【滿吉國際】LE 菁英版 八人座 自動跟車系統 盲點 安全與舒適內外兼備,2021-05-21 19:52:02,<font>2小時內更新</font>,,"<span class=""Red"">2373</span>",https://p1.8891.com.tw/2021/06/24/1624526230868169_220_165.jpg,https://p1.8891.com.tw/2021/06/24/1624526230868169_300_225.jpg,79,,2373.0,Sienna,Sienna,,20.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,新北市,手自排,2021,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,白色,2WD,油電複合,5門,8座,未領牌,0,滿吉國際股份有限公司,滿吉國際股份有限公司,新北市新店區中興路二段196號,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
79,2794296,175894,Mercedes-Benz,27,6.0L以上,<b>2008</b>年,<b>2.6</b>萬km,0.0,<b>電洽</b>,3,總代理 AMG C63 全台僅此一台絕美車況,2021-06-18 16:27:03,<font>2小時內更新</font>,,653,https://p2.8891.com.tw/2020/11/01/1604221368735446_220_165.jpg,https://p2.8891.com.tw/2020/11/01/1604221368735446_300_225.jpg,80,,653.0,C-Class Sedan,C-Class Sedan,AMG C63,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,台中市,手自排,2008,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,灰色,2WD,汽油,4門,5座,2008年11月領牌,0,王先生,個人賣家,台中市西屯區,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
80,2786554,702837,Mercedes-Benz,27,2.0L,<b>2016</b>年,<b>5.1</b>萬km,0.0,<b>電洽</b>,3,Sam國際車庫 柏林之音 夜色套件 冷熱通風 全景 designo內裝,2021-06-10 15:49:02,<font>2小時內更新</font>,,899,https://p2.8891.com.tw/2021/06/10/1623311134903104_220_165.jpg,https://p2.8891.com.tw/2021/06/10/1623311134903104_300_225.jpg,81,,899.0,C-Class Sedan,C-Class Sedan,AMG C300,20.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,新竹縣,手自排,2016,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,白色,4WD,汽油,4門,5座,未領牌,0,尤先生,車商賣家,新竹縣竹北市,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
81,2768051,688801,Toyota,46,2.5L,<b>2021</b>年,<b>131</b>km,258.8,<b>258.8</b>萬,3,【滿吉國際】LTD 限量版 七人座  自動跟車系統 盲點 後座影音套件,2021-05-21 19:54:23,<font>2小時內更新</font>,,"<span class=""Red"">1723</span>",https://p2.8891.com.tw/2021/05/21/1621593990394126_220_165.jpg,https://p2.8891.com.tw/2021/05/21/1621593990394126_300_225.jpg,82,,1723.0,Sienna,Sienna,,14.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,新北市,手自排,2021,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,白色,2WD,油電複合,5門,7座,未領牌,0,滿吉國際股份有限公司,滿吉國際股份有限公司,新北市新店區中興路二段196號,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
82,2792245,688801,Porsche,35,3.0L,<b>2019</b>年,<b>8000</b>km,0.0,<b>電洽</b>,3,【滿吉國際】20年式 Panamera 4 Sport Turismo總代理,2021-06-16 17:00:54,<font>2小時內更新</font>,,"<span class=""Red"">1327</span>",https://p2.8891.com.tw/2021/06/16/1623832103540664_220_165.jpg,https://p2.8891.com.tw/2021/06/16/1623832103540664_300_225.jpg,83,,1327.0,Panamera4 Sport Turismo,Panamera4 Sport Turismo,,20.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,新北市,自手排,2020,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,其他(金屬墨玉黑),4WD,汽油,5門,5座,2019年07月領牌,0,滿吉國際股份有限公司,滿吉國際股份有限公司,新北市新店區中興路二段196號,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83,2803604,183129,Ford,15,2.0L,<b>2015</b>年,<b>5.5</b>萬km,36.8,<b>36.8</b>萬,3,添二寶換大車,2021-06-28 12:53:35,<font>3小時內更新</font>,1.0,158,https://p2.8891.com.tw/2021/06/28/1624856454320426_220_165.jpg,https://p2.8891.com.tw/2021/06/28/1624856454320426_300_225.jpg,84,,158.0,Focus,Focus,,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,台中市,手自排,2015,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,白色,2WD,汽油,5門,5座,2015年06月領牌,0,吳小姐,個人賣家,台中市西區,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1
84,2806446,410239,Volkswagen,47,1.4L,<b>2010</b>年,<b>13.0</b>萬km,28.0,<b>28</b>萬,3,ABT一階程式寫入210P,2021-06-30 20:51:06,<font>3小時內更新</font>,1.0,69,https://p1.8891.com.tw/2021/06/30/1625056595293403_220_165.jpg,https://p1.8891.com.tw/2021/06/30/1625056595293403_300_225.jpg,85,,69.0,Golf,Golf,,16.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,台北市,自手排,2010,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,白色,2WD,汽油,5門,5座,2010年03月領牌,0,廖先生,個人賣家,台北市文山區,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1
85,2746631,288370,Mercedes-Benz,27,1.8L,<b>2008</b>年,<b>9.0</b>萬km,58.0,<b>58</b>萬,3,總代理 低里程  多功能大螢幕 影音系統 原廠 AMG 18 輪圈,2021-05-01 14:25:04,<font>3小時內更新</font>,,"<span class=""Red"">1189</span>",https://p2.8891.com.tw/2021/05/01/1619850082546116_220_165.jpg,https://p2.8891.com.tw/2021/05/01/1619850082546116_300_225.jpg,86,,1189.0,C-Class Estate,C-Class Estate,C200,20.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,新北市,手自排,2009,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,黑色,2WD,汽油,5門,5座,2009年04月領牌,0,贊美國際汽車,贊美國際汽車,新北市汐止區大同路二段663號 (正對面 鐵路高架下 ).,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1
86,2807831,158163,Toyota,46,1.8L,<b>2018</b>年,<b>3.8</b>萬km,60.8,<b>60.8</b>萬,3,自售女用車CorollaAltis豪華版ikey原廠觸控影音及五年保固,2021-07-02 11:59:51,<font>3小時內更新</font>,1.0,40,https://p1.8891.com.tw/2021/03/31/1617192395161169_220_165.jpg,https://p1.8891.com.tw/2021/03/31/1617192395161169_300_225.jpg,87,,40.0,Corolla Altis,Corolla Altis,,16.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,桃園市,自排,2018,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,白色,2WD,汽油,4門,5座,2018年10月領牌,0,陳小姐,個人賣家,桃園市桃園區,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
87,2734575,48001,Toyota,46,1.5L,<b>2017</b>年,<b>11.0</b>萬km,33.8,<b>33.8</b>萬,3,~實車實價【泰洋】聯盟五大保固 一手車 里程保證 安卓機 認證車 零頭款 可全貸,2021-04-19 13:34:46,<font>3小時內更新</font>,,691,https://p1.8891.com.tw/2021/04/19/1618810437470711_220_165.jpg,https://p1.8891.com.tw/2021/04/19/1618810437470711_300_225.jpg,88,,691.0,Vios,Vios,,20.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,256.0,0.0,0.0,台中市,手自排,2017,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,白色,未填寫,汽油,4門,5座,2017年09月領牌,1,泰洋汽車,泰洋汽車,台中市大甲區經國路2185號,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1
88,2753266,48001,Toyota,46,1.8L,<b>2014</b>年,<b>11.7</b>萬km,33.8,<b>33.8</b>萬,3,~實車在店【泰洋】聯盟保固 改大包 避震 卡鉗 安卓機 認證車 零頭款 可全貸,2021-05-07 16:25:09,<font>3小時內更新</font>,,"<span class=""Red"">3047</span>",https://p1.8891.com.tw/2021/05/07/1620375646745637_220_165.jpg,https://p1.8891.com.tw/2021/05/07/1620375646745637_300_225.jpg,89,,3047.0,Corolla Altis,Corolla Altis,,17.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,256.0,0.0,0.0,台中市,手自排,2014,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,白色,未填寫,汽油,4門,5座,2014年12月領牌,1,泰洋汽車,泰洋汽車,台中市大甲區經國路2185號,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1
89,2791411,26312,Mercedes-Benz,27,3.5L,<b>2012</b>年,<b>4.5</b>萬km,0.0,<b>電洽</b>,3,SLK350總代理.Sky天窗.電視.導航.倒車顥影.電熱椅.頸部暖氣.台中上豪,2021-06-15 20:37:22,<font>3小時內更新</font>,,351,https://p1.8891.com.tw/2019/03/21/2/1553154444574647_220_165.jpg,https://p1.8891.com.tw/2019/03/21/2/1553154444574647_300_225.jpg,90,,351.0,SLK,SLK,SLK350,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,台中市,手自排,2012,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,黑色,2WD,汽油,2門,2座,2012年08月領牌,0,台中上豪汽車,台中上豪汽車,台中市南屯區五權西路2段1229號,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1
90,2784402,26312,BMW,6,3.0L,<b>2016</b>年,<b>9.3</b>萬km,0.0,<b>電洽</b>,3,740LI 17年式總代理認證.腳踢尾門.HUD.數位KEY.手勢控制.台中上豪,2021-06-08 16:11:40,<font>3小時內更新</font>,,581,https://p2.8891.com.tw/2020/12/23/1608737677180172_220_165.jpg,https://p2.8891.com.tw/2020/12/23/1608737677180172_300_225.jpg,91,,581.0,7-Series,7-Series,740Li,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,台中市,手自排,2017,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,黑色,2WD,汽油,4門,5座,2016年10月領牌,0,台中上豪汽車,台中上豪汽車,台中市南屯區五權西路2段1229號,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
91,2784389,26312,Lexus,24,5.0L,<b>2009</b>年,<b>11.0</b>萬km,0.0,<b>電洽</b>,3,2010年式LS600HL總代理認證企業老闆節稅車4WD冷熱通風椅.台中上豪,2021-06-15 09:10:04,<font>3小時內更新</font>,,364,https://p2.8891.com.tw/2020/08/24/1598250064661818_220_165.jpg,https://p2.8891.com.tw/2020/08/24/1598250064661818_300_225.jpg,92,,364.0,LS,LS,,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,台中市,手自排,2010,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,黑色,4WD,油電複合,4門,5座,2009年10月領牌,0,台中上豪汽車,台中上豪汽車,台中市南屯區五權西路2段1229號,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
92,2805430,26312,Lexus,24,4.6L,<b>2013</b>年,<b>9.4</b>萬km,0.0,<b>電洽</b>,3,LS460L 後座影音.雙色內裝.冷熱通風椅.導航.天窗.倒車影像.台中上豪,2021-06-30 09:00:22,<font>3小時內更新</font>,1.0,107,https://p2.8891.com.tw/2021/06/30/1625014169651692_220_165.jpg,https://p2.8891.com.tw/2021/06/30/1625014169651692_300_225.jpg,93,,107.0,LS,LS,,20.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,台中市,手自排,2013,False,False,https://video.8891.com.tw/warehouse/car-video/26312/transcode/202106300846345529_480p.mp4,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,黑色,2WD,汽油,4門,5座,2013年05月領牌,0,台中上豪汽車,台中上豪汽車,台中市南屯區五權西路2段1229號,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
93,2790414,26312,Maserati,28,4.7L,<b>2012</b>年,<b>6.1</b>萬km,0.0,<b>電洽</b>,3,瑪莎拉蒂 GranTurismo S  米內裝. 台中上豪,2021-06-15 09:11:21,<font>3小時內更新</font>,,354,https://p1.8891.com.tw/2021/05/15/1621064525638807_220_165.jpg,https://p1.8891.com.tw/2021/05/15/1621064525638807_300_225.jpg,94,,354.0,GranTurismo Sport,GranTurismo Sport,,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,台中市,手自排,2012,False,False,,[],0.0,[],0.0,0.0,1.0,1.0,3.0,0.0,0.0,藍色,2WD,汽油,2門,4座,2016年09月領牌,0,台中上豪汽車,台中上豪汽車,台中市南屯區五權西路2段1229號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
